,id,original_language_cat,popularity_cat,runtime_cat,status,vote_average,genres,original_language,original_title,popularity,runtime,spoken_languages,title,vote_count,cluster
1433,9093,en,Low,Long,Released,6.5,War Adventure Drama Romance,en,The Four Feathers,10.10364,132.0,en,The Four Feathers,159,0
1434,119283,en,High,Medium,Released,5.7,Action Crime,en,Parker,28.670477,118.0,en,Parker,1455,2
1435,11823,en,Medium,Medium,Released,6.0,Comedy Romance,en,Wimbledon,16.736734,98.0,en,Wimbledon,293,0
1436,35169,en,Medium,Medium,Released,4.6,Comedy,en,Furry Vengeance,13.668632999999998,92.0,en,Furry Vengeance,149,3
1437,118957,en,Low,Medium,Released,5.3,Action Horror Thriller,en,Bait,9.780588,93.0,en,Bait,191,2
1438,849,en,Low,Medium,Released,5.8,Fantasy Action Adventure,en,Krull,9.904881,117.0,en,Krull,129,0
1439,4515,en,Low,Medium,Released,6.0,Action Adventure Drama History,en,Lions for Lambs,9.789027,92.0,en,Lions for Lambs,216,0
1440,18886,en,Low,Medium,Released,5.7,Action Adventure Drama Thriller,en,Flight of the Intruder,6.81729,115.0,en,Flight of the Intruder,31,0
1441,6575,en,Low,Medium,Released,6.6,Comedy Music,en,Walk Hard: The Dewey Cox Story,10.73522,96.0,en,Walk Hard: The Dewey Cox Story,212,0
1442,6440,en,Low,Medium,Released,6.4,Drama Romance,en,The Shipping News,11.1399,111.0,en,The Shipping News,108,0
1443,13496,en,Low,Medium,Released,5.7,Action Western,en,American Outlaws,6.7279490000000015,94.0,en,American Outlaws,55,0
1444,18320,en,Medium,Medium,Released,7.0,Drama History Romance,en,The Young Victoria,16.343317000000006,105.0,"en,hu",The Young Victoria,322,0
1445,22787,en,Medium,Medium,Released,5.3,Action Crime Mystery Thriller,en,Whiteout,14.818718,101.0,"en,ru",Whiteout,220,0
1446,8967,en,High,Long,Released,6.5,Drama Fantasy,en,The Tree of Life,43.862456,139.0,en,The Tree of Life,987,0
1447,37498,en,Very Low,Medium,Released,4.7,Action Adventure Thriller,en,Knock Off,2.706207,91.0,"en,it",Knock Off,64,3
1448,144336,en,Medium,Medium,Released,5.5,Action Drama Thriller Crime,en,Sabotage,27.903999,110.0,en,Sabotage,555,2
1449,9616,en,Very Low,Medium,Released,4.8,Drama Fantasy Horror Mystery Romance,en,The Order,3.746806,102.0,en,The Order,91,0
1450,13056,en,Medium,Medium,Released,5.6,Action Crime,en,Punisher: War Zone,17.112498000000002,102.0,"ru,en",Punisher: War Zone,294,0
1451,14113,en,Low,Short,Released,4.9,Family Fantasy Comedy,en,Zoom,10.304172,83.0,en,Zoom,135,0
1452,285783,en,High,Long,Released,6.9,Adventure Drama Thriller,en,The Walk,37.335721,123.0,"fr,en",The Walk,1121,1
1453,49478,en,Very Low,Medium,Released,4.7,Fantasy Family Action,en,Warriors of Virtue,0.912395,103.0,"en,zh",Warriors of Virtue,9,3
1454,9726,en,Medium,Medium,Released,6.5,Comedy Drama Romance,en,A Good Year,16.782470999999994,118.0,"en,fr,ru",A Good Year,357,0
1455,20763,en,Very Low,Medium,Released,6.6,Drama,en,Radio Flyer,3.5034080000000003,114.0,en,Radio Flyer,53,0
1456,9702,en,Low,Long,Released,7.7,Action Crime Drama Thriller,en,Bound by Honor,9.122828,180.0,en,Bound by Honor,115,0
1457,9311,en,Low,Long,Released,6.6,Action Crime Drama Mystery Thriller,en,Smilla's Sense of Snow,5.419181,121.0,"en,iu",Smilla's Sense of Snow,60,0
1458,9280,en,Low,Medium,Released,6.2,Thriller Crime Romance,en,Femme Fatale,9.07278,114.0,"en,fr,es",Femme Fatale,142,0
1459,26843,en,Very Low,Long,Released,7.4,Action History War,en,Lion of the Desert,2.864979,173.0,"en,fr,es",Lion of the Desert,34,0
1460,11876,en,Very Low,Long,Released,6.7,War Adventure Drama Romance,en,Le Hussard sur le toit,2.877488,135.0,"fr,it",The Horseman on the Roof,25,0
1461,22267,en,Low,Long,Released,6.6,Drama War Romance Western,en,Ride with the Devil,5.516207,138.0,en,Ride with the Devil,49,0
1462,45958,Others,Medium,Long,Released,7.0,Drama,es,Biutiful,13.930763,148.0,"cn,zh,es,wo",Biutiful,291,3
1463,1969,Others,Medium,Medium,Released,5.8,Action Comedy Western Crime,es,Bandidas,20.27704,93.0,"en,es",Bandidas,307,0
1464,310706,en,Very Low,Medium,Released,0.0,Drama Crime,en,Black Water Transit,0.126738,100.0,en,Black Water Transit,0,1
1465,198663,en,High,Medium,Released,7.0,Action Mystery Science Fiction Thriller,en,The Maze Runner,131.815575,113.0,en,The Maze Runner,5371,4
1466,239573,en,Medium,Medium,Released,5.0,Comedy,en,Unfinished Business,16.832311999999998,91.0,en,Unfinished Business,320,4
1467,10436,en,Low,Long,Released,7.0,Drama Romance,en,The Age of Innocence,9.133747,139.0,"en,it",The Age of Innocence,169,0
1468,1381,en,Medium,Medium,Released,6.8,Drama Adventure Science Fiction Romance,en,The Fountain,24.606012,96.0,en,The Fountain,827,0
1469,2162,en,Very Low,Medium,Released,5.3,Action Comedy Thriller,en,Chill Factor,3.2769120000000003,101.0,en,Chill Factor,29,0
1470,127493,en,Medium,Medium,Released,5.1,Action Crime Drama Thriller,en,Stolen,16.830184,96.0,"sv,en",Stolen,344,2
1471,12429,Others,High,Medium,Released,7.5,Animation Family,ja,崖の上のポニョ,39.58676,100.0,ja,Ponyo,926,0
1472,228205,en,High,Long,Released,7.3,Drama Romance,en,The Longest Ride,41.946523,128.0,en,The Longest Ride,1064,4
1473,2900,en,Medium,Medium,Released,5.4,Drama Science Fiction Thriller,en,The Astronaut's Wife,20.697556,109.0,en,The Astronaut's Wife,254,0
1474,21311,en,Very Low,Medium,Released,5.3,Romance Drama Adventure,en,I Dreamed of Africa,1.656695,114.0,en,I Dreamed of Africa,18,0
1475,77875,en,Medium,Medium,Released,5.4,Comedy Romance,en,Playing for Keeps,17.932561,106.0,en,Playing for Keeps,240,3
1476,192136,en,Medium,Long,Released,6.5,Drama History,en,Mandela: Long Walk to Freedom,15.509570000000002,141.0,"en,af,xh",Mandela: Long Walk to Freedom,224,4
1477,18254,en,Very Low,Long,Released,7.1,Drama History,en,Reds,4.602185,195.0,"de,fi,fr,ru,en",Reds,67,0
1478,881,en,High,Long,Released,7.1,Drama,en,A Few Good Men,40.379966,138.0,en,A Few Good Men,877,0
1479,10877,en,Low,Medium,Released,5.3,Action Crime Thriller,en,Exit Wounds,12.601306,101.0,it,Exit Wounds,110,0
1480,9600,en,Medium,Medium,Released,5.6,Crime Comedy,en,Big Momma's House,24.389194,98.0,en,Big Momma's House,506,0
1481,202575,en,Low,Short,Released,6.3,Family Fantasy Animation Adventure,en,The House of Magic,12.867326,85.0,"de,fr,en",Thunder and the House of Magic,121,4
1482,71469,en,Medium,Short,Released,4.8,Horror Action Thriller Science Fiction,en,The Darkest Hour,23.328823,89.0,en,The Darkest Hour,469,3
1483,85446,en,High,Medium,Released,6.7,Music Drama Romance,en,Step Up Revolution,29.775441,99.0,en,Step Up Revolution,663,3
1484,326,en,Medium,Medium,Released,5.1,Action Crime Horror Thriller,en,Snakes on a Plane,19.642328,105.0,"en,th",Snakes on a Plane,497,0
1485,10685,en,Low,Medium,Released,4.9,Mystery Thriller,en,The Watcher,7.339908,96.0,"vi,en",The Watcher,110,0
1486,7220,en,High,Long,Released,6.1,Action Crime Drama,en,The Punisher,35.099611,124.0,en,The Punisher,766,0
1487,9763,en,Medium,Medium,Released,6.6,Drama,en,Goal!: The Dream Begins,16.541791,118.0,"en,es",Goal!: The Dream Begins,238,0
1488,72387,en,High,Medium,Released,6.3,Action Crime Thriller,en,Safe,31.92695,94.0,"en,zh,ru",Safe,799,3
1489,12596,en,Low,Long,Released,5.7,Comedy Drama,en,Pushing Tin,9.060642,124.0,en,Pushing Tin,116,0
1490,1892,en,High,Long,Released,7.9,Adventure Action Science Fiction,en,Return of the Jedi,46.509071,135.0,en,Return of the Jedi,4665,0
1491,13460,en,Medium,Medium,Released,5.8,Action Thriller Science Fiction,en,Doomsday,21.538222,108.0,en,Doomsday,363,0
1492,8055,en,High,Long,Released,7.2,Drama Romance,en,The Reader,33.923786,124.0,"en,de,el,la",The Reader,813,0
1493,50647,en,Medium,Medium,Released,5.3,Comedy,en,Wanderlust,20.908494,98.0,en,Wanderlust,394,3
1494,10719,en,Medium,Medium,Released,6.4,Comedy Family Fantasy,en,Elf,16.901954,97.0,en,Elf,987,0
1495,9294,en,Medium,Long,Released,6.2,Drama Fantasy Romance Science Fiction,en,Phenomenon,15.039407,123.0,en,Phenomenon,323,0
1496,11888,en,Medium,Medium,Released,5.3,Adventure Comedy Family,en,Snow Dogs,13.655735,99.0,en,Snow Dogs,185,0
1497,9647,en,Medium,Medium,Released,6.7,Fantasy Comedy Drama,en,Scrooged,21.620317,101.0,en,Scrooged,390,0
1498,9353,en,Medium,Medium,Released,5.6,Comedy Family,en,Nacho Libre,14.642055,92.0,"es,en",Nacho Libre,359,0
1499,55721,en,Medium,Long,Released,6.5,Comedy Romance,en,Bridesmaids,17.107065,125.0,en,Bridesmaids,1661,3
1500,109414,en,High,Medium,Released,6.3,Action Comedy,en,This Is the End,38.21708,107.0,en,This Is the End,2359,2
1501,10307,en,Medium,Medium,Released,6.0,Horror,en,Stigmata,14.993169,103.0,"en,it,pt",Stigmata,242,0
1502,11978,en,Medium,Long,Released,7.0,Drama,en,Men of Honor,24.147269,129.0,en,Men of Honor,544,0
1503,22907,en,Medium,Medium,Released,6.0,Action Crime Drama Thriller,en,Takers,18.47242,107.0,en,Takers,394,0
1504,87567,en,Medium,Short,Released,5.7,Comedy,en,The Big Wedding,18.84332,90.0,"en,es,la",The Big Wedding,414,3
1505,38322,en,Medium,Medium,Released,5.3,Crime Comedy Action,en,"Big Mommas: Like Father, Like Son",15.901137,107.0,en,"Big Mommas: Like Father, Like Son",313,3
1506,45612,en,High,Medium,Released,7.1,Thriller Science Fiction Mystery,en,Source Code,59.19888,93.0,en,Source Code,2699,3
1507,7305,en,Medium,Medium,Released,6.7,Action Adventure Drama Thriller,en,Alive,14.48851,120.0,"en,pt",Alive,374,0
1508,3594,en,Medium,Medium,Released,6.3,Thriller Drama Mystery,en,The Number 23,23.197408,101.0,en,The Number 23,1018,0
1509,157841,en,Low,Medium,Released,6.7,Adventure Drama Family,en,The Young and Prodigious T.S. Spivet,10.651202,105.0,en,The Young and Prodigious T.S. Spivet,232,2
1510,11519,en,Low,Medium,Released,5.6,Action Comedy,en,1941,10.032626,113.0,"en,de,ja",1941,143,0
1511,12920,en,Low,Medium,Released,6.3,Drama Family,en,Dreamer: Inspired By a True Story,6.048743,106.0,en,Dreamer: Inspired By a True Story,67,0
1512,59,en,High,Medium,Released,6.9,Drama Thriller Crime,en,A History of Violence,34.628738,96.0,en,A History of Violence,832,0
1513,9335,en,High,Short,Released,6.2,Action Thriller Crime,en,Transporter 2,47.5612,87.0,"en,fr,it",Transporter 2,1061,0
1514,12106,en,Medium,Medium,Released,6.3,Action Western,en,The Quick and the Dead,16.473354999999998,107.0,en,The Quick and the Dead,427,0
1515,11141,en,Low,Short,Released,5.6,Action Comedy Romance Thriller,en,Laws of Attraction,6.201404,90.0,en,Laws of Attraction,104,0
1516,8649,en,Medium,Long,Released,6.6,Drama,en,Bringing Out the Dead,15.560918,121.0,en,Bringing Out the Dead,225,0
1517,31867,en,Medium,Medium,Released,6.2,Action Science Fiction Thriller Crime,en,Repo Men,25.799697,111.0,en,Repo Men,620,0
1518,10253,Others,Low,Short,Released,4.0,Fantasy Drama Horror Action Thriller,ko,디워,4.822033,90.0,"en,ko",Dragon Wars: D-War,104,0
1519,3587,en,Very Low,Medium,Released,5.4,Fantasy Comedy Family,en,Bogus,3.379454,110.0,en,Bogus,44,0
1520,124459,en,Medium,Medium,Released,5.3,Comedy,en,The Incredible Burt Wonderstone,26.9385,100.0,en,The Incredible Burt Wonderstone,724,2
1521,24662,en,Very Low,Short,Released,7.1,Animation Comedy Family Music,en,Cats Don't Dance,4.0984440000000015,75.0,"en,de",Cats Don't Dance,24,0
1522,32274,en,Low,Long,Released,7.2,Drama,en,Cradle Will Rock,4.901553,132.0,en,Cradle Will Rock,18,0
1523,182,en,Low,Medium,Released,5.9,War Crime Drama Mystery Romance,en,The Good German,5.347936,108.0,"en,de,zh,ru",The Good German,86,0
1524,5494,en,Very Low,Medium,Released,5.0,Adventure,en,George and the Dragon,4.120549,93.0,en,George and the Dragon,13,0
1525,28,en,High,Long,Released,8.0,Drama War,en,Apocalypse Now,49.973462,153.0,"km,en,fr,vi",Apocalypse Now,2055,0
1526,38073,en,Medium,Medium,Released,6.0,Comedy Drama Romance,en,Going the Distance,13.611544,102.0,en,Going the Distance,262,3
1527,2054,en,Low,Long,Released,6.9,Music Drama Family,en,Mr. Holland's Opus,6.7752940000000015,137.0,en,Mr. Holland's Opus,113,0
1528,302156,en,Medium,Medium,Released,5.7,Action,en,Criminal,27.891012,113.0,en,Criminal,557,1
1529,606,en,Medium,Long,Released,7.0,Drama,en,Out of Africa,13.864975,161.0,"en,sw",Out of Africa,279,0
1530,87502,en,High,Long,Released,6.5,Drama,en,Flight,42.213765,138.0,en,Flight,2415,3
1531,698,en,High,Long,Released,5.9,Action Adventure Thriller Science Fiction,en,Moonraker,29.887404,126.0,"en,it",Moonraker,541,0
1532,120467,en,High,Medium,Released,8.0,Comedy Drama,en,The Grand Budapest Hotel,74.417456,99.0,"en,fr",The Grand Budapest Hotel,4519,2
1533,11313,en,Low,Medium,Released,6.4,Drama Mystery,en,Hearts in Atlantis,7.06762,101.0,en,Hearts in Atlantis,131,0
1534,6488,en,Medium,Medium,Released,6.2,Comedy Horror,en,Arachnophobia,15.895661,103.0,"en,es",Arachnophobia,433,0
1535,10559,en,Medium,Medium,Released,7.0,Crime Drama Science Fiction Thriller,en,Frequency,19.258041,118.0,en,Frequency,462,0
1536,296099,en,High,Medium,Released,6.2,Comedy,en,Vacation,47.753598,99.0,en,Vacation,1195,1
1537,8012,en,Medium,Medium,Released,6.4,Comedy Thriller Crime,en,Get Shorty,15.585138,105.0,en,Get Shorty,302,0
1538,1574,en,High,Medium,Released,6.9,Action Comedy Crime Drama Music,en,Chicago,32.217425,113.0,"hu,en",Chicago,677,0
1539,9032,en,High,Medium,Released,6.1,Comedy Drama,en,Big Daddy,34.868590000000005,93.0,"en,it",Big Daddy,875,0
1540,2770,en,High,Medium,Released,6.0,Comedy Romance,en,American Pie 2,36.432598,108.0,en,American Pie 2,1344,0
1541,862,en,High,Short,Released,7.7,Animation Comedy Family,en,Toy Story,73.640445,81.0,en,Toy Story,5269,0
1542,1637,en,High,Medium,Released,6.8,Action Adventure Crime,en,Speed,49.526736,116.0,en,Speed,1783,0
1543,72570,en,Medium,Medium,Released,7.0,Drama Romance,en,The Vow,26.780961,104.0,en,The Vow,1293,3
1544,27569,en,Low,Medium,Released,6.0,Drama,en,Extraordinary Measures,6.487344,105.0,en,Extraordinary Measures,89,0
1545,10637,en,Medium,Medium,Released,7.4,Drama,en,Remember the Titans,25.996219,113.0,en,Remember the Titans,821,0
1546,1669,en,High,Long,Released,7.2,Action Adventure Thriller,en,The Hunt for Red October,46.212155,134.0,"en,ru",The Hunt for Red October,957,0
1547,132363,en,High,Long,Released,7.2,Drama,en,The Butler,32.105328,132.0,en,The Butler,1101,2
1548,9472,en,High,Medium,Released,6.2,Comedy,en,DodgeBall: A True Underdog Story,41.156217,92.0,"en,de",DodgeBall: A True Underdog Story,981,0
1549,2907,en,High,Medium,Released,6.7,Horror Comedy Fantasy,en,The Addams Family,37.179547,99.0,en,The Addams Family,848,0
1550,9273,en,High,Short,Released,6.1,Crime Comedy Adventure,en,Ace Ventura: When Nature Calls,34.391791999999995,90.0,en,Ace Ventura: When Nature Calls,1099,0
1551,9880,en,High,Medium,Released,6.5,Comedy Family Romance,en,The Princess Diaries,40.176265,115.0,en,The Princess Diaries,1023,0
1552,2925,en,Low,Medium,Released,6.5,Comedy,en,The First Wives Club,10.704596,102.0,en,The First Wives Club,166,0
1553,807,en,High,Long,Released,8.1,Crime Mystery Thriller,en,Se7en,79.579532,127.0,en,Se7en,5765,0
1554,17654,en,High,Medium,Released,7.3,Science Fiction,en,District 9,63.13678,112.0,"af,ny,st,xh,zu,en",District 9,3382,0
1555,11836,en,Medium,Short,Released,6.7,Animation Comedy Family,en,The SpongeBob SquarePants Movie,27.870755,87.0,en,The SpongeBob SquarePants Movie,574,0
1556,322,en,High,Long,Released,7.6,Thriller Crime Drama Mystery,en,Mystic River,31.242999,138.0,en,Mystic River,1422,0
1557,70,en,High,Long,Released,7.7,Drama,en,Million Dollar Baby,70.456012,132.0,"en,ga",Million Dollar Baby,2439,0
1558,9535,en,High,Medium,Released,6.4,Comedy Crime,en,Analyze This,29.415229,103.0,en,Analyze This,503,0
1559,11036,en,High,Long,Released,7.7,Romance Drama,en,The Notebook,55.109138,123.0,en,The Notebook,3067,0
1560,6557,en,High,Medium,Released,6.1,Comedy Romance,en,27 Dresses,30.695228000000004,111.0,en,27 Dresses,978,0
1561,18126,en,Medium,Medium,Released,6.0,Comedy Drama Family Music Romance,en,Hannah Montana: The Movie,13.788422,102.0,en,Hannah Montana: The Movie,449,0
1562,16340,Others,Very Low,Short,Released,6.0,Adventure Animation Comedy Family,it,Rugrats in Paris: The Movie,4.590277,78.0,en,Rugrats in Paris: The Movie,100,0
1563,10333,en,Very Low,Long,Released,5.9,Drama Romance,en,The Prince of Tides,3.845231,132.0,en,The Prince of Tides,56,0
1564,4476,en,Medium,Long,Released,7.2,Adventure Drama Romance War,en,Legends of the Fall,26.95272700000001,133.0,"kw,en",Legends of the Fall,619,0
1565,22947,en,High,Medium,Released,6.7,Drama Romance,en,Up in the Air,33.704181,109.0,en,Up in the Air,1205,0
1566,2755,en,Medium,Long,Released,6.7,Drama Comedy,en,About Schmidt,19.92502600000001,125.0,en,About Schmidt,362,0
1567,82654,en,High,Medium,Released,6.4,Horror Comedy Romance,en,Warm Bodies,43.742241,97.0,en,Warm Bodies,2652,3
1568,59967,en,High,Medium,Released,6.6,Action Thriller Science Fiction,en,Looper,46.377628,118.0,en,Looper,4697,3
1569,16300,en,Low,Short,Released,4.9,Fantasy Comedy Science Fiction Romance,en,Down to Earth,9.166658,87.0,en,Down to Earth,95,0
1570,9598,en,High,Short,Released,6.0,Fantasy Drama Comedy Family,en,Babe,34.36645,89.0,en,Babe,733,0
1571,82696,en,Medium,Medium,Released,5.8,Drama Comedy Romance,en,Hope Springs,12.967137,100.0,en,Hope Springs,284,3
1572,9870,en,High,Medium,Released,6.4,Comedy Romance Drama,en,Forgetting Sarah Marshall,50.670253,111.0,"en,ja,de",Forgetting Sarah Marshall,1172,0
1573,8292,en,Medium,Medium,Released,6.7,Action Crime,en,Four Brothers,24.694551,109.0,"es,en",Four Brothers,607,0
1574,8780,en,Low,Medium,Released,5.8,Comedy,en,Baby Mama,11.409124,99.0,en,Baby Mama,205,0
1575,9715,en,Low,Medium,Released,5.8,Drama Romance,en,Hope Floats,7.922716,114.0,en,Hope Floats,81,0
1576,10521,en,High,Short,Released,5.9,Comedy,en,Bride Wars,33.385428999999995,89.0,en,Bride Wars,856,0
1577,10762,en,Low,Medium,Released,5.3,Action Adventure Comedy Thriller,en,Without a Paddle,8.584398,95.0,en,Without a Paddle,214,0
1578,10096,en,High,Medium,Released,6.3,Comedy Fantasy Romance,en,13 Going on 30,41.569541,98.0,"en,fr,pt",13 Going on 30,1204,0
1579,59436,en,High,Medium,Released,7.4,Fantasy Comedy Romance,en,Midnight in Paris,43.753585,94.0,"en,fr,de,es",Midnight in Paris,1990,3
1580,227783,en,Medium,Short,Released,5.5,Animation Comedy Family Adventure,en,The Nut Job,18.568021,85.0,en,The Nut Job,319,4
1581,4133,en,High,Long,Released,7.4,Crime Drama,en,Blow,28.350529,124.0,en,Blow,1317,0
1582,10207,en,Low,Long,Released,5.8,Romance Drama,en,Message in a Bottle,10.81051,131.0,en,Message in a Bottle,196,0
1583,172,en,Medium,Medium,Released,5.6,Science Fiction Action Adventure Thriller,en,Star Trek V: The Final Frontier,19.578249,107.0,en,Star Trek V: The Final Frontier,376,0
1584,21972,en,Low,Medium,Released,5.7,Comedy Drama Family Fantasy,en,Like Mike,5.7366699999999975,99.0,en,Like Mike,100,0
1585,36593,en,High,Short,Released,6.3,Comedy Crime,en,The Naked Gun 33⅓: The Final Insult,28.624038,83.0,en,The Naked Gun 33⅓: The Final Insult,521,3
1586,707,en,Medium,Long,Released,6.0,Adventure Action Thriller,en,A View to a Kill,27.230493,131.0,en,A View to a Kill,506,0
1587,533,en,High,Short,Released,6.8,Adventure Animation Comedy Family,en,The Curse of the Were-Rabbit,30.380747,85.0,en,The Curse of the Were-Rabbit,643,0
1588,6023,en,High,Long,Released,6.9,Drama Romance,en,P.S. I Love You,29.489274,126.0,en,P.S. I Love You,977,0
1589,6439,en,Low,Medium,Released,5.1,Comedy,en,Racing Stripes,8.058109,102.0,en,Racing Stripes,123,0
1590,4347,en,High,Long,Released,7.4,Drama Romance,en,Atonement,33.369305,123.0,"en,fr",Atonement,1049,0
1591,37056,en,Medium,Medium,Released,6.6,Comedy Drama Romance,en,Letters to Juliet,16.52083,105.0,"en,it,es",Letters to Juliet,796,3
1592,4105,en,Low,Long,Released,6.2,Action Thriller Crime,en,Black Rain,11.19602,125.0,"en,ja",Black Rain,243,0
1593,76489,en,Medium,Medium,Released,4.9,Comedy,en,The Three Stooges,14.585968,92.0,en,The Three Stooges,140,3
1594,3933,en,High,Short,Released,7.2,Romance Fantasy Animation Music,en,Corpse Bride,43.571612,77.0,en,Corpse Bride,1894,0
1595,9918,en,Low,Medium,Released,7.2,Drama,en,Glory Road,8.305085,118.0,en,Glory Road,144,0
1596,273481,en,High,Long,Released,7.2,Action Crime Drama Mystery Thriller,en,Sicario,55.424027,121.0,"es,en",Sicario,2416,4
1597,307081,en,High,Long,Released,7.3,Action Drama,en,Southpaw,65.364452,123.0,en,Southpaw,2067,1
1598,16871,en,High,Medium,Released,6.2,Horror Thriller,en,Drag Me to Hell,45.083509,99.0,"en,es,hu,cs",Drag Me to Hell,966,0
1599,293863,en,High,Medium,Released,7.4,Fantasy Drama Romance,en,The Age of Adaline,82.05205600000002,112.0,en,The Age of Adaline,1990,1
